"time_index","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
95138,"Fall",0,1,1,26.4,29.4,73,8.9981,3,12,15
55943,"Fall",0,1,1,25.7,29,42,6.0032,22,77,99
45690,"Fall",0,1,1,24,27.5,59,0,6,15,21
4298,"Fall",0,1,1,23.9,30.4,44,6.0032,8,25,33
64544,"Fall",0,1,1,23.1,26,55,7.0015,3,696,699
10537,"Fall",0,1,1,28.8,32.6,59,11.0014,27,187,214
31569,"Fall",0,1,1,32.9,37.2,54,15.0013,29,161,190
57356,"Fall",0,1,1,32.7,36.1,52,16.9979,3,6,9
33601,"Fall",0,1,1,32.4,36.6,62,19.0012,26,48,74
25143,"Fall",0,1,1,30.9,36.3,55,19.0012,0,35,35
89898,"Fall",0,1,1,29,33.6,48,11.0014,118,5341,5459
52060,"Fall",0,1,2,26.8,29.8,66,7.0015,610,1074,1684
61102,"Fall",0,1,1,26.2,28.6,41,11.0014,14,55,69
85667,"Fall",0,1,1,23.9,28.7,82,7.0015,3,20,23
34165,"Fall",0,1,2,26.4,30.6,90,23.9994,111,344,455
44666,"Fall",0,1,2,28.4,31.6,33,8.9981,38,315,353
55590,"Fall",0,1,2,24.1,27.9,19,27.9993,2,56,58
27415,"Fall",0,1,2,23.4,26,50,31.0009,372,783,1155
32426,"Fall",0,1,1,17.1,20.9,70,19.0012,75,132,207
31084,"Fall",0,1,1,18.1,20.6,22,12.998,7,17,24
66393,"Fall",0,1,1,16.7,17.9,82,15.0013,7,133,140
56985,"Fall",0,1,1,20.3,22.9,34,16.9979,68,1242,1310
75998,"Fall",0,1,2,22.9,23.6,56,15.0013,266,1340,1606
97949,"Fall",0,1,2,20.1,24.6,51,11.0014,8,78,86
2906,"Fall",0,1,2,21.1,25.1,26,0,114,353,467
96478,"Fall",0,1,1,20.1,23,45,0,22,422,444
33840,"Fall",0,0,1,20.1,24.7,73,11.0014,1,1,2
96531,"Fall",0,0,1,19.9,23.6,17,7.0015,12,217,229
98791,"Fall",0,0,1,17.9,21.5,27,6.0032,3,10,13
76909,"Fall",0,0,1,18.5,22.2,50,8.9981,1,13,14
66587,"Fall",0,0,2,19.5,23.8,51,12.998,8,20,28
34308,"Fall",0,0,2,18.9,20.8,34,16.9979,65,147,212
9959,"Fall",0,0,2,19.7,21.8,48,19.0012,91,427,518
88797,"Fall",0,0,2,21.1,25.7,51,15.0013,6,22,28
24637,"Fall",0,0,2,21,24.7,82,12.998,5,15,20
27027,"Fall",0,0,1,19.9,23.8,53,15.0013,41,334,375
12538,"Fall",0,0,1,18.4,22.9,54,11.0014,44,4720,4764
15208,"Fall",0,0,1,19.2,22,50,15.0013,4,52,56
97485,"Fall",0,0,1,18.4,20.8,39,16.9979,107,400,507
19539,"Fall",0,0,1,17.5,21.2,53,12.998,3,23,26
18623,"Fall",0,0,1,17.2,20.7,72,15.0013,0,1,1
30723,"Fall",0,0,1,18.7,23,58,16.9979,0,83,83
85674,"Fall",0,0,1,22.1,26.3,51,15.0013,17,68,85
51835,"Fall",0,0,2,23.4,27.1,39,7.0015,5,29,34
78685,"Fall",0,0,1,23.7,27,63,12.998,56,91,147
82889,"Fall",0,1,2,21,25.2,52,11.0014,3,34,37
77349,"Fall",0,1,2,21.4,24.1,65,7.0015,0,3,3
27287,"Fall",0,1,2,20.3,22.5,46,8.9981,43,192,235
8418,"Fall",0,1,2,21.7,25.1,87,8.9981,2,4,6
56536,"Fall",0,1,2,20.2,22.3,95,12.998,1,3,4
83731,"Fall",0,1,2,21.3,26.2,60,15.0013,9,156,165
51549,"Fall",0,1,2,23.3,25.9,65,11.0014,16,101,117
55497,"Fall",0,1,2,23.6,27.4,48,6.0032,1678,3059,4737
30298,"Fall",0,1,2,24.1,28.6,69,0,5,70,75
92313,"Fall",0,1,2,25.4,29,43,12.998,126,805,931
46817,"Fall",0,1,2,24.6,28.6,30,8.9981,4,47,51
92398,"Fall",0,1,2,23.5,28.3,56,11.0014,6,14,20
89782,"Win",0,0,1,20.7,24.9,57,26.0027,189,455,644
27572,"Win",0,0,2,17.4,20.6,24,19.9995,1,4,5
4924,"Win",0,0,1,15.9,20.1,62,22.0028,192,448,640
46664,"Win",0,0,2,18,21.2,50,16.9979,15,106,121
38716,"Win",0,0,2,17.7,21.3,42,19.0012,18,280,298
86323,"Win",0,0,2,15.9,19.1,59,19.9995,1,17,18
28655,"Win",0,0,3,15.1,19.5,71,12.998,68,135,203
19079,"Win",0,0,2,15,17,31,15.0013,4,17,21
17549,"Win",0,0,2,16.3,19.6,36,12.998,9,32,41
53224,"Win",0,0,3,15.4,18.3,55,16.9979,13,23,36
7910,"Win",0,0,3,14.3,18.9,60,12.998,29,56,85
36020,"Win",0,0,2,17.6,21.4,38,11.0014,1,70,71
36350,"Win",0,0,2,15.1,16.4,36,16.9979,10,55,65
73068,"Win",0,0,1,14.5,18,35,15.0013,1,8,9
44456,"Win",0,0,3,14.6,16.7,43,6.0032,3,27,30
51696,"Win",0,1,1,14.3,17.5,20,0,1,16,17
68840,"Win",0,1,2,14.6,16.1,40,8.9981,222,573,795
674,"Win",0,1,2,13.9,16,64,7.0015,3,5,8
29320,"Win",0,1,2,16.7,20.3,39,7.0015,1,5,6
86772,"Win",0,1,3,17.8,21.9,92,11.0014,6,18,24
66692,"Win",0,1,2,15.1,19.7,52,6.0032,0,16,16
61279,"Win",0,1,1,22.8,25.3,71,19.9995,23,151,174
96554,"Win",0,1,1,22,23.1,54,16.9979,1,34,35
93941,"Win",0,1,1,18.4,21.9,84,8.9981,11,40,51
51198,"Win",0,1,1,19.6,23.1,61,11.0014,40,94,134
10142,"Win",0,1,1,17,20.6,31,8.9981,9,230,239
39427,"Win",0,1,1,19.4,21.2,45,7.0015,51,695,746
70285,"Win",0,1,1,21.5,23.9,38,19.9995,105,681,786
97565,"Win",0,1,1,26.5,29.6,67,22.0028,18,115,133
17655,"Win",0,1,1,26.7,31.3,67,15.0013,28,61,89
22945,"Win",0,1,1,25.6,28.6,18,19.0012,16,40,56
70815,"Win",0,1,1,24.3,28.1,41,19.0012,37,196,233
33512,"Win",0,1,1,25.5,29.7,22,16.9979,20,31,51
28168,"Win",0,1,1,18.1,19.1,50,12.998,4,86,90
52245,"Win",0,1,1,17.2,18.9,79,12.998,8,24,32
34056,"Win",0,1,1,15.3,17.6,46,12.998,3,31,34
14062,"Win",0,1,1,21.2,22.8,55,6.0032,11,59,70
72090,"Win",0,1,1,24.3,26.9,31,8.9981,74,559,633
24255,"Win",0,1,1,20.2,25.1,59,6.0032,288,932,1220
19848,"Win",0,1,1,17.4,20.1,41,0,83,296,379
76567,"Win",0,1,1,16.3,20.1,25,0,1,2,3
35069,"Win",0,1,1,19.4,23.3,42,0,45,146,191
13657,"Win",0,1,1,21.7,25.8,27,6.0032,25,104,129
41981,"Win",0,1,1,23.9,28.3,45,0,30,70,100
50047,"Win",0,1,1,26.8,30.6,38,0,6,276,282
552,"Win",0,1,1,22.4,26.7,41,0,27,110,137
92741,"Win",0,1,1,18.8,20.4,91,0,2,5,7
71197,"Win",0,1,1,21.8,26.1,76,0,6,23,29
27031,"Win",0,0,1,19.7,22.1,60,0,141,492,633
8989,"Win",0,0,1,18.5,20.3,71,0,3,5,8
62367,"Win",0,0,1,22.3,25.2,57,0,8,43,51
68162,"Win",0,0,1,26.7,28.7,56,0,42,65,107
38286,"Win",0,0,1,26.3,29.5,54,6.0032,154,857,1011
95657,"Win",0,0,1,24.8,28.7,30,7.0015,1,29,30
19610,"Win",0,0,1,22.5,26.3,56,8.9981,27,569,596
32852,"Win",0,0,1,20.8,23.3,87,0,31,57,88
69622,"Win",0,0,1,17.7,20.4,74,0,1,5,6
47420,"Win",0,0,1,17.6,19.7,76,0,535,1226,1761
74031,"Win",0,0,1,21.5,23.9,55,6.0032,3,20,23
40254,"Win",0,0,1,23.3,26.9,44,7.0015,109,397,506
88047,"Win",0,0,1,25.7,29.4,82,7.0015,2,2,4
60596,"Win",0,0,1,20.9,24,89,7.0015,155,4525,4680
66007,"Win",1,0,1,21.6,24,64,0,14,60,74
54179,"Win",1,0,1,20.3,24.4,60,0,0,8,8
5278,"Win",1,0,1,19.3,21.8,54,0,14,35,49
89421,"Win",1,0,1,16.8,21,73,0,25,681,706
73339,"Win",1,0,1,26,29.6,47,6.0032,121,743,864
37071,"Win",1,0,1,29.7,33.7,8,0,10,82,92
70286,"Win",1,0,2,29.1,33,46,7.0015,195,1000,1195
42616,"Win",1,0,2,30.3,33.8,82,6.0032,353,1068,1421
89208,"Win",1,0,2,23.7,29.2,39,7.0015,8,181,189
95300,"Win",0,1,2,21.9,24.7,50,0,11,17,28
65708,"Win",0,1,2,19.2,22.2,80,6.0032,33,119,152
57442,"Win",0,1,2,22.6,25.5,37,8.9981,9,57,66
86517,"Win",0,1,2,25.1,28.2,43,11.0014,6,12,18
43604,"Win",0,1,2,23,28.4,92,12.998,81,131,212
63001,"Win",0,1,3,26.1,30.5,32,7.0015,32,105,137
22028,"Win",0,1,2,22.5,26.7,88,11.0014,95,366,461
5433,"Win",0,1,2,25.1,28.4,56,15.0013,12,249,261
80055,"Win",0,1,2,23.5,27.1,25,15.0013,49,79,128
92183,"Win",0,1,2,25.5,31.5,62,15.0013,15,24,39
5333,"Win",0,1,2,23.8,28,87,12.998,46,5537,5583
14944,"Win",0,1,2,23.6,27.4,79,12.998,7,23,30
56282,"Win",0,1,2,22.9,28.4,47,19.0012,3,10,13
119,"Win",0,1,2,23.3,28.7,58,8.9981,1,7,8
22121,"Win",0,1,2,22.6,26.4,48,19.0012,4,11,15
32899,"Win",0,1,3,20.8,24.4,60,19.0012,261,848,1109
53053,"Win",0,1,2,20.9,23.9,37,15.0013,3,143,146
40657,"Win",0,1,3,22,25.5,43,6.0032,1,3,4
89082,"Win",0,1,2,22.2,24.5,18,7.0015,1,3,4
66908,"Win",0,1,2,21.5,26.1,41,7.0015,33,87,120
56257,"Win",0,1,3,22.8,26.9,32,6.0032,29,98,127
23540,"Win",0,1,3,22.8,29.1,66,8.9981,11,26,37
35029,"Win",0,1,3,25.1,28.5,59,16.9979,24,194,218
98027,"Win",0,1,1,24.8,27.8,57,12.998,20,423,443
27748,"Win",0,1,1,25,27.7,41,12.998,165,742,907
82982,"Win",0,1,2,23,25.6,74,12.998,0,21,21
25645,"Win",0,1,1,23.6,27.7,63,6.0032,1,3,4
55242,"Win",0,1,2,22.8,26.4,81,11.0014,1,9,10
10096,"Win",0,1,3,22.6,26.5,77,12.998,3,44,47
96960,"Win",0,1,1,25.5,28.7,39,23.9994,101,605,706
82059,"Win",0,1,1,26,30.1,57,15.0013,2,4,6
93176,"Win",0,1,1,25.8,29,84,27.9993,114,178,292
652,"Win",0,1,1,21.4,24.3,43,12.998,3,166,169
75536,"Win",0,1,1,22.3,27.1,33,12.998,30,73,103
86738,"Win",0,1,1,18.7,21,52,11.0014,7,18,25
60506,"Win",0,0,1,19.2,23.9,48,7.0015,62,121,183
51725,"Win",0,0,1,18.8,21.3,47,16.9979,285,632,917
62828,"Win",0,0,1,17.8,21.9,77,12.998,30,142,172
72939,"Win",0,0,1,17.5,20.7,62,11.0014,24,183,207
99423,"Win",0,0,1,23.8,27.5,76,36.9974,69,136,205
86219,"Win",0,0,1,22.3,24.3,88,19.0012,555,1885,2440
3324,"Win",0,0,1,21.5,23.3,48,12.998,785,2780,3565
68350,"Win",0,0,1,21.6,24,71,8.9981,18,59,77
47657,"Win",0,0,1,19.5,22.5,88,8.9981,0,3,3
38909,"Win",0,0,1,16.5,20,87,8.9981,1,1,2
2388,"Win",0,0,1,21.2,25.9,82,15.0013,19,63,82
93135,"Win",0,0,1,25.2,28.5,47,16.9979,433,843,1276
15567,"Win",0,0,1,23,27.3,64,19.9995,71,189,260
65527,"Win",0,0,1,23.1,27.9,89,30.0026,1,60,61
89767,"Win",0,0,1,22.7,25.6,56,27.9993,172,298,470
23498,"Win",0,0,1,22.8,26.2,71,27.9993,1,14,15
49266,"Win",0,1,1,21.5,24.1,64,22.0028,52,81,133
64998,"Win",0,1,1,22.9,26.5,46,26.0027,13,26,39
5948,"Win",0,1,1,20.3,22.8,36,16.9979,12,54,66
67689,"Win",0,1,2,19.8,21.4,48,11.0014,35,268,303
85079,"Win",0,1,2,20.4,23.9,38,19.0012,1593,7455,9048
40927,"Win",0,1,1,23.1,26.3,60,0,671,1453,2124
66472,"Win",0,1,1,23.3,28.2,59,6.0032,292,604,896
4181,"Win",0,1,1,23.1,28.6,39,8.9981,192,3933,4125
53499,"Win",0,1,1,22.5,26,68,0,49,292,341
7354,"Win",0,1,1,21,23,68,7.0015,36,124,160
11075,"Win",0,1,1,20.2,24.8,68,7.0015,3,7,10
61661,"Win",0,1,1,21.3,26.5,75,0,8,147,155
59266,"Win",0,1,1,17.9,21.7,50,6.0032,0,5,5
60635,"Win",0,1,2,21.3,24.1,51,0,2,3,5
50396,"Win",0,1,1,18.5,20.5,10,6.0032,41,208,249
74438,"Win",0,1,2,25.1,28.4,71,6.0032,107,172,279
62934,"Win",0,1,2,26.2,29.2,29,12.998,81,163,244
30385,"Win",0,1,2,21.5,25.7,28,8.9981,1424,3432,4856
1144,"Win",0,1,2,21,25,59,12.998,25,148,173
90506,"Win",0,1,2,20.8,23.9,36,12.998,46,134,180
22687,"Win",0,1,3,23.9,26.8,80,11.0014,973,2165,3138
89900,"Win",0,1,3,21.4,25.3,68,11.0014,10,194,204
35678,"Win",0,1,3,25.2,29,46,6.0032,29,83,112
71064,"Win",0,1,1,16.5,21.5,53,8.9981,7,13,20
91815,"Win",0,1,1,16.8,20.1,84,15.0013,0,2,2
61070,"Win",0,1,1,12.9,16.7,73,12.998,4,15,19
34445,"Win",0,1,1,14.1,18.8,35,12.998,2,46,48
41967,"Win",0,1,1,16.4,19.4,62,8.9981,11,19,30
56131,"Win",0,1,1,19.1,23.8,77,11.0014,543,1000,1543
71092,"Win",0,1,1,14.2,16.8,63,0,71,107,178
48851,"Win",0,1,1,13.8,17.6,51,0,48,420,468
46705,"Win",0,1,1,16.3,18.9,69,8.9981,9,301,310
87775,"Win",0,1,1,19.2,23.5,92,11.0014,762,1216,1978
66034,"Win",0,1,1,17.8,20.7,61,8.9981,498,1072,1570
9922,"Win",0,1,1,15.1,18,73,8.9981,2,3,5
85320,"Win",0,1,1,13.3,16.2,55,6.0032,0,4,4
47859,"Win",0,1,2,16.6,18.6,36,12.998,33,491,524
65319,"Win",0,1,1,19.5,21.7,62,12.998,1,1,2
88750,"Win",0,1,2,23,28.6,40,16.9979,88,5005,5093
51196,"Win",0,1,1,20.7,23.5,8,12.998,19,99,118
87157,"Win",0,1,1,18.5,21.3,30,7.0015,518,849,1367
5840,"Win",0,1,1,17.4,20.6,58,6.0032,51,114,165
78263,"Win",0,1,2,15.7,19.9,92,0,36,77,113
50872,"Win",0,1,2,17.5,20.5,69,31.0009,1,39,40
13102,"Win",0,1,2,16.3,20,69,22.0028,10,33,43
98634,"Win",0,1,1,17.9,21.9,76,26.0027,1930,4433,6363
5955,"Win",0,1,1,16.8,21,36,23.9994,10,17,27
31611,"Win",0,1,1,14.6,17.7,64,19.0012,10,128,138
95998,"Win",0,1,1,11.1,13.7,71,22.0028,38,118,156
43460,"Win",0,1,1,13.9,17.6,75,22.0028,11,43,54
9460,"Win",0,0,1,13.1,17.7,67,23.9994,9,58,67
76331,"Win",0,0,1,13.9,18.6,72,19.9995,51,121,172
7239,"Win",0,0,1,13.3,16.9,71,19.9995,0,1,1
89153,"Win",0,0,1,12.2,15.7,58,19.9995,114,278,392
29113,"Win",0,0,1,15,19.9,50,7.0015,211,595,806
77197,"Win",0,0,1,16.7,20.1,47,12.998,49,1178,1227
54694,"Win",0,0,1,17.5,21.9,57,15.0013,4,15,19
64099,"Win",0,0,1,15.1,17,29,6.0032,21,67,88
57179,"Win",0,0,1,13.1,15.9,83,0,12,62,74
64031,"Win",0,0,1,11.3,15,47,0,1,261,262
8580,"Win",0,0,1,12.7,16.5,65,0,159,438,597
59802,"Win",0,0,2,11.9,14.5,26,6.0032,612,2146,2758
27564,"Win",0,0,1,14.6,17.3,61,6.0032,8,78,86
83889,"Win",0,0,1,16.3,21,65,6.0032,9,224,233
9054,"Win",0,0,1,19.5,21.8,62,15.0013,160,685,845
56646,"Win",0,0,1,18.3,20.3,70,11.0014,9,1994,2003
71234,"Win",0,0,1,15.9,19.6,55,0,6,39,45
24548,"Win",0,1,1,11.9,13.8,87,0,5,13,18
13789,"Win",0,1,1,12.9,16.4,50,0,3,17,20
82810,"Win",0,1,1,14,16.3,64,0,25,61,86
40454,"Win",0,1,2,9.6,11.4,49,0,10,40,50
20765,"Win",0,1,1,19.3,22.1,92,0,26,206,232
27757,"Win",0,1,1,22.2,24.7,40,7.0015,611,1047,1658
10493,"Win",0,1,1,18.9,21.5,48,11.0014,37,1344,1381
84589,"Win",0,1,1,19.4,23.3,80,0,105,539,644
10896,"Win",0,1,1,15.9,19.3,55,0,2294,7230,9524
26295,"Win",0,1,1,11.5,15,77,6.0032,2,10,12
68959,"Win",0,1,1,13.7,17.2,28,7.0015,753,1365,2118
85845,"Win",0,1,1,15.8,18.9,31,0,1085,2099,3184
91255,"Win",0,1,1,18.3,21.8,73,6.0032,22,65,87
64714,"Win",0,1,1,19.3,23.8,81,8.9981,34,62,96
85262,"Win",0,1,1,22.7,26.8,53,7.0015,19,292,311
43465,"Win",0,1,1,22.5,24.6,34,11.0014,69,279,348
92285,"Win",0,1,1,22.2,25.5,67,8.9981,257,5397,5654
40521,"Win",0,1,1,18.7,21,60,0,27,63,90
75521,"Win",0,1,1,13.2,17.8,66,0,113,354,467
87223,"Win",0,1,1,11.2,15.5,76,0,5,122,127
16513,"Win",0,1,1,13.5,16.1,29,0,506,1380,1886
53764,"Win",0,1,1,18.7,23.3,56,11.0014,78,137,215
13693,"Win",0,1,1,19.9,23.3,46,11.0014,60,456,516
93455,"Win",0,1,1,21,23.8,66,11.0014,41,167,208
18590,"Win",0,1,1,20.7,24.4,69,15.0013,7,14,21
79607,"Win",0,1,1,16.5,18.1,54,7.0015,298,1427,1725
10614,"Win",0,1,2,14.4,19,57,8.9981,0,10,10
67532,"Win",0,1,2,17,21.4,41,6.0032,101,1948,2049
1763,"Win",0,1,2,18.5,23.7,68,26.0027,44,440,484
18754,"Win",0,1,3,15.6,19.4,93,19.9995,136,238,374
39746,"Win",0,1,3,15.4,19.2,72,15.0013,2,3,5
51478,"Win",0,1,1,13.8,15.9,56,16.9979,15,53,68
97700,"Win",0,1,1,15.1,18.3,49,19.0012,8,20,28
81728,"Win",1,0,1,13.7,16.4,77,16.9979,474,1490,1964
4829,"Win",1,0,1,13,16.5,37,22.0028,53,84,137
23275,"Win",1,0,1,12.2,15.7,74,16.9979,2,6,8
23327,"Win",1,0,1,14.8,18.3,12,31.0009,350,721,1071
95476,"Win",1,0,1,14.7,18.9,55,16.9979,1,41,42
77050,"Win",1,0,1,11,13.3,92,12.998,5,30,35
17209,"Win",0,0,1,9.4,12.4,42,8.9981,15,38,53
85235,"Win",0,0,1,10.2,14.4,52,8.9981,8,14,22
47057,"Win",0,0,1,9.4,11.5,48,11.0014,0,24,24
14107,"Win",0,0,1,13.3,17.3,60,11.0014,2,5,7
16541,"Win",0,0,1,16.9,21.2,67,19.0012,48,108,156
94919,"Win",0,0,1,18.6,22.6,36,19.0012,221,887,1108
6497,"Win",0,0,1,20.6,23.7,85,19.0012,222,3581,3803
50560,"Win",0,0,1,22.1,25.8,32,16.9979,17,83,100
25412,"Win",0,0,1,18.4,23.1,49,19.0012,41,87,128
3238,"Win",0,0,1,18.3,21.3,41,16.9979,11,243,254
86073,"Win",0,0,1,15.9,18.8,49,11.0014,22,114,136
14211,"Win",0,0,2,16.6,20,30,8.9981,2,10,12
78705,"Win",0,0,2,17.4,21.2,19,8.9981,0,2,2
10938,"Win",0,0,1,14.7,16.8,82,6.0032,14,49,63
22383,"Win",0,0,1,17.9,22.1,30,19.0012,79,132,211
42095,"Win",0,0,1,18.8,20.6,50,27.9993,198,5050,5248
18964,"Win",0,0,2,22.6,26,29,27.9993,161,1569,1730
69494,"Win",0,0,2,20.7,24.3,48,32.9975,595,946,1541
82622,"Win",0,0,1,21.4,24.4,51,22.0028,248,525,773
99900,"Win",0,0,1,20.8,24.2,57,23.9994,18,216,234
82684,"Win",0,0,1,20.8,24.5,31,23.9994,337,1453,1790
1004,"Win",0,1,1,23.7,27.8,54,30.0026,14,50,64
75018,"Win",0,1,1,23.2,27.5,72,19.9995,93,262,355
12752,"Win",0,1,1,25.1,29.1,61,23.9994,45,247,292
44917,"Win",0,1,1,25.5,27.4,49,23.9994,467,834,1301
80143,"Win",0,1,1,24.5,27.6,76,19.9995,9,26,35
25698,"Win",0,1,1,23.4,27.8,27,19.9995,1,3,4
50292,"Win",0,1,1,22.6,26.2,61,19.0012,10,17,27
55555,"Win",0,1,2,22.2,27,46,11.0014,13,26,39
48202,"Win",0,1,2,23.3,28.1,46,0,17,39,56
97183,"Win",0,1,2,19.8,24.6,65,8.9981,21,33,54
51011,"Win",0,1,2,19.7,23.6,70,12.998,5,206,211
30535,"Win",0,1,2,19.1,21.9,47,19.0012,43,218,261
44399,"Win",0,1,2,19.2,24.8,38,7.0015,18,168,186
75436,"Win",0,1,2,17.4,22.1,58,15.0013,2,11,13
79226,"Win",0,1,3,19.3,22.4,62,7.0015,23,113,136
10459,"Win",0,1,3,17.7,20.4,78,0,27,539,566
73305,"Win",0,1,3,20,23.1,48,0,11,72,83
78097,"Win",0,1,3,20.3,25.5,38,0,217,447,664
70682,"Win",0,1,3,18.7,21.9,63,8.9981,6,17,23
45933,"Win",0,1,2,17.3,22.3,36,8.9981,4,11,15
91426,"Win",0,1,3,20.2,23,68,7.0015,5,27,32
66168,"Win",0,1,3,18.7,20.8,21,26.0027,1131,7154,8285
5944,"Win",0,1,3,19.1,21.9,68,8.9981,11,86,97
71258,"Win",0,1,2,18.2,20.5,70,15.0013,2,25,27
42039,"Win",0,1,3,14.1,16,74,22.0028,9,18,27
46968,"Win",0,1,2,14,17.5,59,26.0027,3,10,13
82099,"Win",0,1,1,12.8,15,49,16.9979,127,273,400
97834,"Win",0,1,1,11,13.1,43,16.9979,10,29,39
84377,"Win",0,1,1,13.1,16.3,16,15.0013,8,12,20
39293,"Win",0,1,1,9.9,11.3,46,11.0014,176,268,444
99875,"Win",0,1,1,11.6,13.3,34,22.0028,1,3,4
97389,"Win",0,1,1,10.9,13.7,84,8.9981,1,6,7
65568,"Win",0,1,1,10,11.7,49,6.0032,42,111,153
96301,"Win",0,1,1,10.8,11.9,29,12.998,12,46,58
98949,"Win",0,1,1,13.6,15.9,49,8.9981,111,214,325
70424,"Win",0,1,1,13.7,19,93,8.9981,37,436,473
37140,"Win",0,1,1,14.3,16.7,30,8.9981,145,232,377
19829,"Win",0,1,1,9.4,13.6,65,12.998,286,1652,1938
91771,"Win",0,1,1,9.3,11.2,73,8.9981,1,5,6
22580,"Win",0,0,1,12.4,15.8,63,12.998,1,2,3
43753,"Win",0,0,1,9.7,12.8,27,16.9979,2,24,26
94330,"Win",0,0,1,15.9,19.1,86,19.9995,269,615,884
66761,"Win",0,0,2,14.4,17.8,67,7.0015,239,436,675
10987,"Win",0,0,2,16,18.6,63,11.0014,1,7,8
60479,"Win",0,0,1,17.1,20.2,48,15.0013,6,21,27
46482,"Win",0,1,1,11.1,13.2,32,16.9979,4,60,64
40681,"Win",0,1,1,10.7,13.8,45,22.0028,134,506,640
14635,"Win",0,1,1,12.6,16.5,32,22.0028,44,180,224
26157,"Win",0,1,1,14.1,17,31,19.9995,13,26,39
95662,"Win",0,1,1,15.6,19.6,75,8.9981,60,316,376
35748,"Win",0,1,1,14.3,15.9,40,7.0015,17,396,413
10328,"Win",0,1,1,11.9,15.6,46,0,2,427,429
52248,"Win",0,1,1,10.2,11.5,61,6.0032,14,32,46
81235,"Win",0,1,1,11.7,14.6,51,6.0032,2,46,48
98309,"Win",0,1,1,8.3,11,64,0,1,4,5
85169,"Win",0,1,1,8.6,10.7,82,0,0,1,1
34862,"Win",0,1,1,9.9,12,61,6.0032,13,32,45
7654,"Win",0,1,1,9.6,13.1,64,0,47,129,176
75401,"Win",0,1,1,10.5,14.9,71,0,6,34,40
95886,"Win",0,1,1,14.4,18.6,30,11.0014,12,22,34
42111,"Win",0,1,1,15.6,20,67,0,98,466,564
20568,"Win",0,1,1,15.2,16.6,68,19.0012,17,236,253
59468,"Win",0,0,1,12.6,13.7,61,16.9979,7,30,37
38167,"Win",0,0,1,11.9,15,53,11.0014,20,92,112
28137,"Win",0,0,1,9.6,13.6,84,8.9981,0,2,2
24041,"Win",0,0,1,10.3,12.5,34,6.0032,20,35,55
2646,"Win",0,0,1,15.4,18.6,31,0,1,18,19
7606,"Win",0,0,1,12.4,15,90,6.0032,48,143,191
23145,"Win",0,0,2,14.3,17.6,61,6.0032,25,45,70
93545,"Win",0,0,1,12.7,16.1,70,8.9981,1,18,19
78149,"Win",0,0,1,12,14.2,62,6.0032,7,21,28
13769,"Win",0,0,1,10.1,13.3,47,0,114,641,755
51075,"Win",0,0,1,12.9,15.2,72,0,2,55,57
88948,"Win",0,0,1,15.2,18.3,59,15.0013,48,316,364
36544,"Win",0,0,1,15,18.2,76,0,28,62,90
7583,"Win",0,0,1,12.7,14.7,12,7.0015,17,232,249
98514,"Win",0,1,2,16.3,16.8,49,6.0032,4,9,13
45232,"Win",0,1,2,14.9,18.2,74,6.0032,1032,3093,4125
43528,"Win",0,1,2,15,17.7,49,6.0032,100,232,332
81051,"Win",0,1,2,18.9,23.3,72,6.0032,217,511,728
72000,"Win",0,1,1,17.2,21.1,64,0,70,300,370
84808,"Win",0,1,2,17,19.8,37,0,634,5678,6312
98822,"Win",0,1,2,18.6,22.6,61,7.0015,36,83,119
63155,"Win",0,1,2,18.6,20.8,34,12.998,3,6,9
91526,"Win",0,1,3,18.1,22.1,60,15.0013,5,14,19
83890,"Win",0,1,2,17.9,21.3,77,12.998,43,77,120
74090,"Win",0,1,2,16.9,21.3,87,12.998,1001,3627,4628
93416,"Win",0,1,2,17.9,20.4,64,15.0013,6,166,172
80711,"Win",0,1,3,20.5,23.6,26,15.0013,7,17,24
39862,"Win",0,1,3,20.4,22.5,43,15.0013,2,16,18
62293,"Win",0,1,3,17.8,21.6,12,16.9979,30,286,316
6307,"Win",0,1,3,16.8,19.2,46,8.9981,0,2,2
2260,"Win",0,1,3,15.3,17.6,74,22.0028,5,193,198
8366,"Win",0,1,3,16.9,21.8,60,19.9995,1,1,2
82990,"Win",0,1,3,12.8,16.1,35,43.0006,4,86,90
49766,"Win",0,1,1,9.7,11.3,55,26.0027,22,43,65
73664,"Win",0,1,2,12.6,14.4,54,19.9995,2,15,17
75924,"Win",0,1,1,9,13,56,19.0012,18,159,177
23003,"Win",0,1,1,12.8,14.2,75,16.9979,405,4698,5103
53628,"Win",0,1,1,12.4,16.2,50,8.9981,5,33,38
59128,"Win",0,1,1,11.5,15.5,58,12.998,110,183,293
45254,"Win",0,1,1,11.4,13.1,88,7.0015,67,200,267
96597,"Win",0,1,1,10.2,12.2,62,7.0015,7,38,45
99335,"Win",0,1,1,8.7,10.5,52,0,1,8,9
4499,"Win",0,1,1,11.3,15.6,57,6.0032,92,287,379
2120,"Win",0,1,1,10.1,11.8,82,6.0032,6,55,61
23912,"Win",0,1,1,14.1,18.1,11,16.9979,14,31,45
13462,"Win",0,1,1,14.7,16.8,81,8.9981,31,228,259
72350,"Win",0,1,1,12.7,14.3,65,7.0015,271,1353,1624
714,"Win",0,1,1,12.5,15.8,67,0,495,4399,4894
25741,"Win",0,1,1,9.7,13.8,14,0,4,142,146
